Gender,Item Purchased,Category,Location,Season,Discount Applied,Promo Code Used,Frequency of Purchases,Purchase Intent Category
Female,Jewelry,Accessories,Nigeria,Fall,No,No,Bi-Weekly,Wants-based
Male,Socks,Clothing,Philippines,Summer,No,No,Monthly,Wants-based
Female,Pants,Clothing,Mexico,Fall,No,No,Weekly,Wants-based
Female,Shirt,Clothing,Nigeria,Winter,No,No,Weekly,Wants-based
Male,Dress,Clothing,Egypt,Spring,No,No,Bi-Weekly,Wants-based
Female,Dress,Clothing,South Africa,Winter,No,No,Quarterly,Wants-based
Male,Belt,Accessories,Netherlands,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Scarf,Accessories,Philippines,Fall,Yes,Yes,Weekly,Wants-based
Male,Pants,Clothing,United States,Spring,Yes,Yes,Quarterly,Wants-based
Male,Shirt,Clothing,United States,Summer,Yes,Yes,Weekly,Wants-based
Male,Belt,Accessories,Philippines,Summer,Yes,Yes,Monthly,Wants-based
Male,Backpack,Accessories,Egypt,Spring,Yes,Yes,Annually,Wants-based
Male,Shorts,Clothing,United States,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Dress,Clothing,Germany,Spring,No,No,Fortnightly,Wants-based
Male,Shoes,Footwear,United Kingdom,Fall,No,No,Monthly,Wants-based
Male,Scarf,Accessories,United Kingdom,Winter,No,No,Fortnightly,Wants-based
Male,Shoes,Footwear,Nigeria,Summer,Yes,Yes,Bi-Weekly,Wants-based
Female,Jeans,Clothing,United States,Spring,No,No,Bi-Weekly,Wants-based
Female,Backpack,Accessories,South Africa,Summer,No,No,Quarterly,Wants-based
Female,Coat,Outerwear,Vietnam,Spring,No,No,Bi-Weekly,Wants-based
Female,Blouse,Clothing,Nigeria,Spring,No,No,Every 3 Months,Wants-based
Male,Sunglasses,Accessories,Spain,Spring,No,No,Quarterly,Wants-based
Male,Jeans,Clothing,United States,Spring,Yes,Yes,Fortnightly,Wants-based
Female,Shirt,Clothing,Netherlands,Winter,No,No,Monthly,Wants-based
Female,Hoodie,Clothing,Malaysia,Spring,No,No,Quarterly,Wants-based
Male,Sweater,Clothing,Spain,Spring,Yes,Yes,Annually,Wants-based
Male,Jeans,Clothing,Spain,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Blouse,Clothing,Italy,Fall,No,No,Every 3 Months,Wants-based
Male,Shoes,Footwear,South Africa,Fall,Yes,Yes,Monthly,Wants-based
Female,Hat,Accessories,United Kingdom,Fall,No,No,Bi-Weekly,Wants-based
Male,Hat,Accessories,Thailand,Summer,Yes,Yes,Weekly,Wants-based
Male,Boots,Footwear,Netherlands,Summer,Yes,Yes,Annually,Wants-based
Female,Jewelry,Accessories,Spain,Summer,No,No,Bi-Weekly,Wants-based
Female,Sweater,Clothing,Indonesia,Summer,No,No,Annually,Wants-based
Male,Gloves,Accessories,South Korea,Fall,No,No,Annually,Wants-based
Male,Hat,Accessories,South Africa,Winter,Yes,Yes,Quarterly,Wants-based
Male,Pants,Clothing,Germany,Summer,Yes,Yes,Weekly,Wants-based
Male,T-shirt,Clothing,Argentina,Spring,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Spain,Summer,Yes,Yes,Quarterly,Wants-based
Male,Sandals,Footwear,South Africa,Summer,Yes,Yes,Monthly,Wants-based
Female,Sandals,Footwear,Chile,Spring,No,No,Monthly,Wants-based
Female,Scarf,Accessories,South Africa,Summer,No,No,Quarterly,Wants-based
Male,Jewelry,Accessories,Singapore,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Gloves,Accessories,United States,Winter,Yes,Yes,Quarterly,Wants-based
Male,Handbag,Accessories,United States,Fall,Yes,Yes,Quarterly,Wants-based
Male,Shorts,Clothing,Mexico,Spring,Yes,Yes,Quarterly,Wants-based
Female,Shoes,Footwear,Nigeria,Winter,No,No,Every 3 Months,Wants-based
Male,Shirt,Clothing,Nigeria,Summer,No,No,Fortnightly,Wants-based
Female,Boots,Footwear,Malaysia,Winter,No,No,Weekly,Wants-based
Male,Handbag,Accessories,Singapore,Winter,Yes,Yes,Quarterly,Wants-based
Female,Skirt,Clothing,Netherlands,Spring,No,No,Bi-Weekly,Wants-based
Male,Hat,Accessories,Malaysia,Summer,Yes,Yes,Weekly,Wants-based
Male,Backpack,Accessories,Australia,Spring,Yes,Yes,Every 3 Months,Wants-based
Male,Boots,Footwear,Italy,Summer,No,No,Annually,Wants-based
Female,Boots,Footwear,Nigeria,Spring,No,No,Bi-Weekly,Wants-based
Female,Boots,Footwear,Italy,Fall,No,No,Monthly,Wants-based
Female,Hoodie,Clothing,Spain,Summer,No,No,Monthly,Wants-based
Male,Backpack,Accessories,United States,Fall,No,No,Weekly,Wants-based
Male,Jacket,Outerwear,Malaysia,Fall,No,No,Every 3 Months,Wants-based
Male,Backpack,Accessories,China,Fall,No,No,Fortnightly,Wants-based
Male,Skirt,Clothing,South Africa,Spring,Yes,Yes,Monthly,Wants-based
Female,Shirt,Clothing,Singapore,Summer,No,No,Weekly,Wants-based
Female,Hoodie,Clothing,Italy,Spring,No,No,Bi-Weekly,Wants-based
Male,Hoodie,Clothing,Canada,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Jewelry,Accessories,South Africa,Spring,No,No,Monthly,Wants-based
Female,Shirt,Clothing,Philippines,Fall,No,No,Fortnightly,Wants-based
Female,Dress,Clothing,Australia,Summer,No,No,Quarterly,Wants-based
Male,Shirt,Clothing,Malaysia,Spring,No,No,Monthly,Wants-based
Male,Shirt,Clothing,Spain,Spring,No,No,Annually,Wants-based
Male,Jewelry,Accessories,South Africa,Winter,No,No,Quarterly,Wants-based
Female,Socks,Clothing,Malaysia,Winter,No,No,Monthly,Wants-based
Female,Pants,Clothing,Malaysia,Winter,No,No,Annually,Wants-based
Female,Dress,Clothing,Nigeria,Spring,No,No,Quarterly,Wants-based
Male,Belt,Accessories,South Africa,Summer,Yes,Yes,Fortnightly,Wants-based
Female,Scarf,Accessories,Malaysia,Winter,No,No,Weekly,Wants-based
Male,Sweater,Clothing,Australia,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Backpack,Accessories,Spain,Spring,Yes,Yes,Monthly,Wants-based
Male,Backpack,Accessories,South Korea,Summer,Yes,Yes,Weekly,Wants-based
Female,Scarf,Accessories,Germany,Fall,No,No,Annually,Wants-based
Male,Jacket,Outerwear,Malaysia,Winter,Yes,Yes,Annually,Wants-based
Female,Belt,Accessories,Philippines,Spring,No,No,Every 3 Months,Wants-based
Male,Socks,Clothing,South Africa,Spring,No,No,Monthly,Wants-based
Male,T-shirt,Clothing,Nigeria,Summer,No,No,Fortnightly,Wants-based
Female,Shoes,Footwear,Germany,Winter,No,No,Fortnightly,Wants-based
Female,Skirt,Clothing,Egypt,Summer,No,No,Monthly,Wants-based
Female,Sweater,Clothing,Nigeria,Fall,No,No,Quarterly,Wants-based
Male,Handbag,Accessories,Philippines,Spring,No,No,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,Mexico,Summer,No,No,Bi-Weekly,Wants-based
Male,Skirt,Clothing,United States,Winter,No,No,Weekly,Wants-based
Male,Sneakers,Footwear,Germany,Summer,No,No,Monthly,Wants-based
Female,T-shirt,Clothing,United States,Fall,No,No,Fortnightly,Wants-based
Female,Socks,Clothing,Spain,Summer,No,No,Bi-Weekly,Wants-based
Male,Coat,Outerwear,Nigeria,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Philippines,Winter,No,No,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,Mexico,Fall,Yes,Yes,Fortnightly,Wants-based
Female,Gloves,Accessories,Netherlands,Summer,No,No,Quarterly,Wants-based
Male,Hat,Accessories,Kenya,Fall,Yes,Yes,Bi-Weekly,Wants-based
Male,Scarf,Accessories,Thailand,Fall,Yes,Yes,Monthly,Wants-based
Male,Shoes,Footwear,Italy,Summer,No,No,Annually,Wants-based
Female,Jewelry,Accessories,Spain,Winter,No,No,Monthly,Wants-based
Female,Shoes,Footwear,Australia,Summer,No,No,Monthly,Wants-based
Male,Jewelry,Accessories,Egypt,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Hoodie,Clothing,United Kingdom,Winter,Yes,Yes,Bi-Weekly,Wants-based
Female,Sweater,Clothing,United States,Spring,No,No,Bi-Weekly,Wants-based
Female,Socks,Clothing,Kenya,Summer,No,No,Quarterly,Wants-based
Male,Sandals,Footwear,United Kingdom,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Hoodie,Clothing,South Africa,Spring,No,No,Quarterly,Wants-based
Male,Handbag,Accessories,South Africa,Spring,Yes,Yes,Bi-Weekly,Wants-based
Female,Blouse,Clothing,Indonesia,Fall,No,No,Every 3 Months,Wants-based
Male,Handbag,Accessories,Singapore,Winter,Yes,Yes,Fortnightly,Wants-based
Male,T-shirt,Clothing,South Africa,Spring,Yes,Yes,Every 3 Months,Wants-based
Male,Shorts,Clothing,Nigeria,Summer,Yes,Yes,Annually,Wants-based
Male,Sunglasses,Accessories,Indonesia,Summer,No,No,Every 3 Months,Wants-based
Female,Blouse,Clothing,Thailand,Winter,No,No,Bi-Weekly,Wants-based
Female,Scarf,Accessories,United Kingdom,Summer,No,No,Bi-Weekly,Wants-based
Male,Pants,Clothing,Germany,Winter,No,No,Annually,Wants-based
Male,Scarf,Accessories,Malaysia,Summer,Yes,Yes,Monthly,Wants-based
Male,Jacket,Outerwear,Netherlands,Summer,No,No,Quarterly,Wants-based
Male,Jewelry,Accessories,Netherlands,Winter,Yes,Yes,Every 3 Months,Wants-based
Female,Dress,Clothing,Egypt,Spring,No,No,Fortnightly,Wants-based
Female,Shoes,Footwear,Nigeria,Spring,No,No,Every 3 Months,Wants-based
Male,Blouse,Clothing,Malaysia,Spring,Yes,Yes,Bi-Weekly,Wants-based
Female,Socks,Clothing,Italy,Fall,No,No,Every 3 Months,Wants-based
Male,Socks,Clothing,Nigeria,Summer,No,No,Annually,Wants-based
Male,Dress,Clothing,United Kingdom,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Pants,Clothing,Mexico,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Jewelry,Accessories,South Africa,Spring,Yes,Yes,Weekly,Wants-based
Female,Belt,Accessories,Singapore,Summer,No,No,Annually,Wants-based
Male,Shirt,Clothing,South Korea,Fall,Yes,Yes,Weekly,Wants-based
Male,Backpack,Accessories,China,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Jeans,Clothing,Netherlands,Winter,No,No,Fortnightly,Wants-based
Male,Jewelry,Accessories,United Kingdom,Summer,Yes,Yes,Monthly,Wants-based
Male,Hat,Accessories,Egypt,Spring,No,No,Monthly,Wants-based
Male,Pants,Clothing,Netherlands,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Shoes,Footwear,Nigeria,Winter,No,No,Every 3 Months,Wants-based
Male,T-shirt,Clothing,Kenya,Summer,Yes,Yes,Quarterly,Wants-based
Female,Dress,Clothing,Malaysia,Spring,No,No,Monthly,Wants-based
Male,Shirt,Clothing,Australia,Winter,No,No,Quarterly,Wants-based
Male,Sunglasses,Accessories,Spain,Spring,Yes,Yes,Fortnightly,Wants-based
Female,Pants,Clothing,Germany,Spring,No,No,Monthly,Wants-based
Male,Backpack,Accessories,Vietnam,Winter,No,No,Fortnightly,Wants-based
Female,Dress,Clothing,United States,Spring,No,No,Bi-Weekly,Wants-based
Male,Hat,Accessories,Italy,Spring,Yes,Yes,Quarterly,Wants-based
Male,Belt,Accessories,Spain,Winter,Yes,Yes,Monthly,Wants-based
Male,Shorts,Clothing,Netherlands,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Sandals,Footwear,Egypt,Summer,No,No,Bi-Weekly,Wants-based
Male,Dress,Clothing,United States,Spring,Yes,Yes,Weekly,Wants-based
Male,Sandals,Footwear,Germany,Fall,Yes,Yes,Annually,Wants-based
Male,Jeans,Clothing,Spain,Spring,No,No,Monthly,Wants-based
Male,Hat,Accessories,Malaysia,Summer,No,No,Quarterly,Wants-based
Female,Backpack,Accessories,Thailand,Spring,No,No,Fortnightly,Wants-based
Female,Hat,Accessories,Singapore,Summer,No,No,Bi-Weekly,Wants-based
Female,Sunglasses,Accessories,Italy,Winter,No,No,Weekly,Wants-based
Female,Hat,Accessories,South Korea,Fall,No,No,Monthly,Wants-based
Male,Backpack,Accessories,South Africa,Spring,No,No,Annually,Wants-based
Female,Jeans,Clothing,China,Spring,No,No,Every 3 Months,Wants-based
Female,Jewelry,Accessories,Netherlands,Spring,No,No,Fortnightly,Wants-based
Male,Sneakers,Footwear,Australia,Spring,Yes,Yes,Quarterly,Wants-based
Male,Sweater,Clothing,Philippines,Spring,Yes,Yes,Weekly,Wants-based
Male,Backpack,Accessories,Netherlands,Fall,No,No,Weekly,Wants-based
Male,Shorts,Clothing,South Africa,Summer,Yes,Yes,Quarterly,Wants-based
Male,T-shirt,Clothing,Nigeria,Spring,Yes,Yes,Bi-Weekly,Wants-based
Female,Blouse,Clothing,Nigeria,Winter,No,No,Fortnightly,Wants-based
Male,Belt,Accessories,United Kingdom,Winter,No,No,Annually,Wants-based
Female,Jewelry,Accessories,Egypt,Spring,No,No,Weekly,Wants-based
Female,Blouse,Clothing,Italy,Fall,No,No,Weekly,Wants-based
Male,Handbag,Accessories,Canada,Fall,No,No,Fortnightly,Wants-based
Female,Sweater,Clothing,Singapore,Spring,No,No,Bi-Weekly,Wants-based
Male,Handbag,Accessories,Chile,Winter,No,No,Annually,Wants-based
Male,Shoes,Footwear,Spain,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Sneakers,Footwear,Italy,Summer,Yes,Yes,Bi-Weekly,Wants-based
Male,Sandals,Footwear,Spain,Winter,Yes,Yes,Quarterly,Wants-based
Female,Sunglasses,Accessories,Netherlands,Fall,No,No,Weekly,Wants-based
Female,Gloves,Accessories,Germany,Summer,No,No,Bi-Weekly,Wants-based
Female,Socks,Clothing,Egypt,Fall,No,No,Annually,Wants-based
Male,Boots,Footwear,Mexico,Fall,Yes,Yes,Annually,Wants-based
Male,Shorts,Clothing,Spain,Winter,Yes,Yes,Fortnightly,Wants-based
Female,Shorts,Clothing,Germany,Spring,No,No,Monthly,Wants-based
Male,Shoes,Footwear,United States,Winter,Yes,Yes,Annually,Wants-based
Male,Jewelry,Accessories,United States,Fall,No,No,Annually,Wants-based
Female,Sandals,Footwear,Germany,Fall,No,No,Bi-Weekly,Wants-based
Female,Sneakers,Footwear,China,Spring,No,No,Fortnightly,Wants-based
Male,Hat,Accessories,Spain,Summer,No,No,Fortnightly,Wants-based
Male,Gloves,Accessories,Spain,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Coat,Outerwear,Spain,Fall,Yes,Yes,Bi-Weekly,Wants-based
Female,Boots,Footwear,Mexico,Summer,No,No,Every 3 Months,Wants-based
Male,Socks,Clothing,Kenya,Winter,No,No,Quarterly,Wants-based
Female,Skirt,Clothing,United States,Spring,No,No,Annually,Wants-based
Female,Hoodie,Clothing,Netherlands,Spring,No,No,Monthly,Wants-based
Male,Jewelry,Accessories,China,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Shirt,Clothing,Philippines,Winter,Yes,Yes,Weekly,Wants-based
Male,Socks,Clothing,Thailand,Winter,Yes,Yes,Annually,Wants-based
Female,Blouse,Clothing,Singapore,Summer,No,No,Every 3 Months,Wants-based
Female,Belt,Accessories,Malaysia,Summer,No,No,Bi-Weekly,Wants-based
Male,Blouse,Clothing,Chile,Winter,Yes,Yes,Fortnightly,Wants-based
Female,Skirt,Clothing,Mexico,Spring,No,No,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,Italy,Winter,Yes,Yes,Quarterly,Wants-based
Male,T-shirt,Clothing,Australia,Spring,No,No,Annually,Wants-based
Male,Jewelry,Accessories,Mexico,Fall,No,No,Quarterly,Wants-based
Male,Sunglasses,Accessories,South Africa,Fall,No,No,Monthly,Wants-based
Male,Blouse,Clothing,Netherlands,Spring,No,No,Fortnightly,Wants-based
Male,Skirt,Clothing,United States,Fall,No,No,Quarterly,Wants-based
Male,Socks,Clothing,Australia,Spring,Yes,Yes,Monthly,Wants-based
Female,Backpack,Accessories,Argentina,Summer,No,No,Bi-Weekly,Wants-based
Male,Sandals,Footwear,Chile,Fall,Yes,Yes,Every 3 Months,Wants-based
Female,Handbag,Accessories,United States,Spring,No,No,Bi-Weekly,Wants-based
Female,Backpack,Accessories,Thailand,Fall,No,No,Every 3 Months,Wants-based
Female,Handbag,Accessories,Spain,Fall,No,No,Quarterly,Wants-based
Female,Shorts,Clothing,Mexico,Fall,No,No,Bi-Weekly,Wants-based
Male,Belt,Accessories,Egypt,Spring,Yes,Yes,Monthly,Wants-based
Female,Jewelry,Accessories,Malaysia,Spring,No,No,Fortnightly,Wants-based
Male,Jeans,Clothing,Indonesia,Fall,No,No,Annually,Wants-based
Female,Sunglasses,Accessories,France,Winter,No,No,Weekly,Wants-based
Female,Sandals,Footwear,Singapore,Fall,No,No,Quarterly,Wants-based
Male,Jacket,Outerwear,South Korea,Fall,No,No,Weekly,Wants-based
Male,Boots,Footwear,Spain,Spring,Yes,Yes,Monthly,Wants-based
Female,Pants,Clothing,Netherlands,Fall,No,No,Every 3 Months,Wants-based
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Backpack,Accessories,Vietnam,Spring,Yes,Yes,Weekly,Wants-based
Male,Skirt,Clothing,Italy,Summer,No,No,Monthly,Wants-based
Male,Pants,Clothing,China,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Hat,Accessories,France,Summer,Yes,Yes,Annually,Wants-based
Male,Scarf,Accessories,United States,Spring,No,No,Quarterly,Wants-based
Male,Hat,Accessories,Philippines,Summer,Yes,Yes,Annually,Wants-based
Male,Handbag,Accessories,United Kingdom,Fall,Yes,Yes,Quarterly,Wants-based
Female,Sandals,Footwear,Netherlands,Spring,No,No,Bi-Weekly,Wants-based
Male,Scarf,Accessories,Chile,Summer,Yes,Yes,Weekly,Wants-based
Male,Hat,Accessories,Kenya,Winter,Yes,Yes,Weekly,Wants-based
Male,Pants,Clothing,Netherlands,Winter,No,No,Every 3 Months,Wants-based
Male,Jeans,Clothing,Nigeria,Summer,No,No,Monthly,Wants-based
Male,Backpack,Accessories,Chile,Spring,Yes,Yes,Every 3 Months,Wants-based
Male,Backpack,Accessories,Spain,Summer,No,No,Weekly,Wants-based
Male,Shirt,Clothing,Mexico,Summer,Yes,Yes,Weekly,Wants-based
Male,Gloves,Accessories,France,Fall,No,No,Weekly,Wants-based
Male,Backpack,Accessories,Egypt,Spring,No,No,Fortnightly,Wants-based
Male,Dress,Clothing,Thailand,Summer,Yes,Yes,Quarterly,Wants-based
Male,Shorts,Clothing,Spain,Winter,Yes,Yes,Annually,Wants-based
Male,Handbag,Accessories,Egypt,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Backpack,Accessories,Argentina,Fall,No,No,Every 3 Months,Wants-based
Female,Shirt,Clothing,Nigeria,Fall,No,No,Annually,Wants-based
Male,Scarf,Accessories,Netherlands,Winter,No,No,Quarterly,Wants-based
Male,Hoodie,Clothing,South Africa,Winter,No,No,Fortnightly,Wants-based
Female,Hat,Accessories,Spain,Fall,No,No,Fortnightly,Wants-based
Male,Boots,Footwear,Singapore,Spring,Yes,Yes,Monthly,Wants-based
Female,Socks,Clothing,United States,Spring,No,No,Weekly,Wants-based
Female,Sweater,Clothing,South Korea,Fall,No,No,Annually,Wants-based
Male,Pants,Clothing,Argentina,Winter,No,No,Bi-Weekly,Wants-based
Male,Dress,Clothing,Singapore,Fall,Yes,Yes,Weekly,Wants-based
Female,T-shirt,Clothing,Germany,Spring,No,No,Weekly,Wants-based
Male,Skirt,Clothing,Kenya,Spring,Yes,Yes,Weekly,Wants-based
Male,Sweater,Clothing,Kenya,Fall,Yes,Yes,Fortnightly,Wants-based
Male,Gloves,Accessories,Kenya,Winter,Yes,Yes,Annually,Wants-based
Male,Handbag,Accessories,Spain,Fall,No,No,Quarterly,Wants-based
Male,T-shirt,Clothing,Nigeria,Spring,Yes,Yes,Quarterly,Wants-based
Male,Backpack,Accessories,South Africa,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Dress,Clothing,Germany,Winter,Yes,Yes,Fortnightly,Wants-based
Female,Sandals,Footwear,Malaysia,Spring,No,No,Every 3 Months,Wants-based
Male,Coat,Outerwear,Kenya,Fall,Yes,Yes,Monthly,Wants-based
Male,Scarf,Accessories,China,Summer,No,No,Weekly,Wants-based
Male,Sunglasses,Accessories,Philippines,Summer,No,No,Annually,Wants-based
Female,T-shirt,Clothing,Egypt,Spring,No,No,Annually,Wants-based
Male,Dress,Clothing,Argentina,Summer,Yes,Yes,Annually,Wants-based
Male,Backpack,Accessories,Spain,Spring,Yes,Yes,Weekly,Wants-based
Female,Dress,Clothing,France,Spring,No,No,Bi-Weekly,Wants-based
Female,Skirt,Clothing,South Korea,Spring,No,No,Every 3 Months,Wants-based
Male,Sunglasses,Accessories,Spain,Winter,No,No,Fortnightly,Wants-based
Male,Pants,Clothing,Malaysia,Spring,No,No,Bi-Weekly,Wants-based
Male,Sunglasses,Accessories,Egypt,Summer,No,No,Weekly,Wants-based
Male,Coat,Outerwear,Philippines,Spring,Yes,Yes,Weekly,Wants-based
Female,Gloves,Accessories,Netherlands,Fall,No,No,Quarterly,Wants-based
Male,Belt,Accessories,Philippines,Summer,No,No,Fortnightly,Wants-based
Male,Skirt,Clothing,Spain,Fall,No,No,Monthly,Wants-based
Female,Belt,Accessories,Spain,Spring,No,No,Quarterly,Wants-based
Male,Jewelry,Accessories,Philippines,Spring,Yes,Yes,Monthly,Wants-based
Male,Sneakers,Footwear,Chile,Spring,Yes,Yes,Monthly,Wants-based
Female,Sneakers,Footwear,Chile,Winter,No,No,Quarterly,Wants-based
Male,Dress,Clothing,South Korea,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Hat,Accessories,South Korea,Spring,Yes,Yes,Quarterly,Wants-based
Male,Shorts,Clothing,Malaysia,Summer,Yes,Yes,Bi-Weekly,Wants-based
Male,Hoodie,Clothing,Netherlands,Summer,No,No,Annually,Wants-based
Male,Shorts,Clothing,France,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Belt,Accessories,South Africa,Spring,Yes,Yes,Every 3 Months,Wants-based
Female,Sweater,Clothing,Malaysia,Fall,No,No,Fortnightly,Wants-based
Female,Backpack,Accessories,France,Spring,No,No,Fortnightly,Wants-based
Female,Pants,Clothing,Germany,Winter,No,No,Weekly,Wants-based
Male,Skirt,Clothing,Germany,Summer,Yes,Yes,Weekly,Wants-based
Female,Pants,Clothing,Mexico,Fall,No,No,Weekly,Wants-based
Male,Blouse,Clothing,South Africa,Fall,Yes,Yes,Weekly,Wants-based
Female,Pants,Clothing,Germany,Fall,No,No,Weekly,Wants-based
Male,Sneakers,Footwear,Netherlands,Winter,No,No,Fortnightly,Wants-based
Male,Hoodie,Clothing,South Africa,Spring,No,No,Bi-Weekly,Wants-based
Female,Boots,Footwear,South Africa,Summer,No,No,Fortnightly,Wants-based
Male,Pants,Clothing,Nigeria,Fall,No,No,Weekly,Wants-based
Male,Shoes,Footwear,Kenya,Winter,No,No,Weekly,Wants-based
Male,Dress,Clothing,United States,Winter,Yes,Yes,Annually,Wants-based
Female,Boots,Footwear,Egypt,Winter,No,No,Fortnightly,Wants-based
Female,Blouse,Clothing,United Kingdom,Summer,No,No,Monthly,Wants-based
Male,Sunglasses,Accessories,United Kingdom,Summer,Yes,Yes,Fortnightly,Wants-based
Female,Gloves,Accessories,Kenya,Winter,No,No,Bi-Weekly,Wants-based
Male,Belt,Accessories,South Africa,Winter,Yes,Yes,Annually,Wants-based
Male,Hat,Accessories,Malaysia,Fall,No,No,Bi-Weekly,Wants-based
Male,Sweater,Clothing,Netherlands,Winter,No,No,Weekly,Wants-based
Male,Belt,Accessories,Kenya,Spring,Yes,Yes,Quarterly,Wants-based
Female,Sunglasses,Accessories,Philippines,Summer,No,No,Every 3 Months,Wants-based
Female,Jacket,Outerwear,Singapore,Winter,No,No,Weekly,Wants-based
Male,Socks,Clothing,Kenya,Spring,No,No,Weekly,Wants-based
Male,Sweater,Clothing,Canada,Spring,No,No,Every 3 Months,Wants-based
Male,Socks,Clothing,Indonesia,Fall,No,No,Quarterly,Wants-based
Male,Scarf,Accessories,Egypt,Winter,No,No,Monthly,Wants-based
Male,Shorts,Clothing,Spain,Fall,No,No,Quarterly,Wants-based
Male,Blouse,Clothing,Netherlands,Winter,No,No,Annually,Wants-based
Male,Sneakers,Footwear,United Kingdom,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Sneakers,Footwear,South Africa,Summer,Yes,Yes,Monthly,Wants-based
Female,Sweater,Clothing,Germany,Winter,No,No,Weekly,Wants-based
Male,Sandals,Footwear,Italy,Summer,No,No,Annually,Wants-based
Male,Scarf,Accessories,Spain,Winter,Yes,Yes,Weekly,Wants-based
Male,Backpack,Accessories,United Kingdom,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Jewelry,Accessories,Philippines,Summer,Yes,Yes,Quarterly,Wants-based
